Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX,F,VIS,CF
2018-09-21,42.79,213.19,260.88,92.16,146.81,152.4,380.84,121.99,38.7,31.02,196.27,1915.01,185.44,79.65,236.44,228.85,345.41,1956.74,97.84,45.53,87.72,63.34,117.75,332.59,36.76,231.44,46.57,72.77,207.29,76.19,108.48,85.07,115.02,33.53,131.86,28.09,162.93,81.44,72.1,1166.09,1172.12,103.31,67.19,241.13,358.16,66.59,45.02,217.81,556.77,117.28,26.49,101.18,29.25,28.25,151.37,156.99,128.6,81.0,42.52,319.68,59.85,112.11,44.74,57.01,38.99,361.19,83.3,207.36,262.16,92.09,344.51,71.89,65.96,110.72,70.31,390.28,96.25,55.83,6.9,99.22,89.47,69.07,299.1,132.07,105.37,89.94,280.77,119.2,159.81,180.08,70.39,138.63,57.11,145.26,131.44,45.88,76.99,8.92,146.66,50.72
2018-09-24,41.2,216.25,264.09,92.59,145.24,152.83,388.96,128.51,38.18,32.61,198.29,1934.36,188.44,79.96,237.72,226.63,347.02,1958.76,97.63,45.57,87.56,63.3,118.48,327.04,34.56,230.04,46.45,72.09,206.72,75.85,107.82,85.63,115.24,33.22,130.36,27.52,165.41,80.92,72.21,1173.37,1179.56,102.1,65.62,242.71,358.25,66.48,45.26,216.29,569.27,118.66,24.51,101.05,28.36,27.69,150.46,157.34,127.95,80.55,42.05,331.38,58.3,112.51,45.16,57.21,38.19,369.61,82.87,202.8,264.4,89.74,343.05,71.21,64.28,108.18,70.2,390.19,96.05,55.09,6.19,99.42,90.45,68.92,299.68,134.88,105.13,87.84,280.99,119.23,158.96,182.17,69.62,141.5,56.35,141.89,127.84,45.44,77.39,8.69,144.96,50.72
2018-09-25,40.05,217.62,267.84,90.21,145.06,155.4,392.98,128.99,37.67,32.57,197.57,1974.55,187.2,79.89,236.01,226.6,341.65,1955.01,96.28,45.42,87.57,63.49,118.16,323.37,34.34,229.63,46.48,72.11,208.53,75.41,109.38,85.26,116.25,32.27,128.95,27.66,164.91,81.68,71.61,1184.65,1193.89,101.48,66.15,245.84,359.01,65.86,44.29,219.31,574.19,118.1,24.54,99.09,29.01,28.33,147.1,158.41,127.0,77.1,41.86,319.62,57.93,112.3,44.64,55.62,37.62,369.43,82.66,208.13,267.1,85.23,344.31,70.43,63.26,107.89,69.39,390.05,96.27,55.3,6.2,98.84,89.04,69.45,300.99,135.55,102.98,87.92,277.46,119.96,160.49,182.65,69.63,143.79,56.13,139.74,128.76,45.03,75.65,8.51,144.57,52.11
2018-09-26,40.28,215.89,268.47,89.97,145.78,154.82,389.23,135.61,37.36,32.19,197.93,1974.85,185.81,80.92,233.89,228.42,349.37,1967.51,98.08,44.95,88.3,63.71,118.46,321.67,34.31,230.5,46.42,72.68,196.97,75.38,109.1,84.36,118.09,33.08,129.8,27.55,166.95,81.65,72.24,1180.49,1194.06,102.28,66.6,244.39,361.45,67.42,44.09,219.53,569.54,119.34,25.2,97.37,28.91,28.21,144.69,158.96,128.68,77.12,41.84,330.75,58.31,111.84,44.35,54.14,37.11,377.88,82.59,213.99,265.62,84.02,345.72,70.3,62.83,107.43,68.46,391.53,97.91,55.65,6.31,98.0,87.4,68.79,309.58,134.53,101.71,88.97,278.33,119.84,158.92,186.65,70.35,144.51,55.43,137.9,126.58,44.5,76.58,8.4,144.24,52.71
2018-09-27,40.73,220.33,269.91,89.84,146.06,156.0,389.97,138.27,37.45,32.59,199.9,2012.98,185.75,82.21,234.86,230.47,355.6,1969.34,97.97,45.01,89.25,63.72,118.11,325.07,34.16,230.69,46.35,72.99,193.48,75.35,109.0,82.08,119.38,32.84,129.66,27.7,168.84,81.63,73.13,1194.64,1207.36,101.88,66.83,248.68,366.98,69.04,44.27,220.16,569.69,116.74,25.43,97.69,29.06,28.3,146.4,161.24,131.07,76.94,41.93,340.08,58.32,112.26,44.99,53.97,37.07,380.71,82.15,217.8,266.09,84.25,345.9,70.17,63.09,107.0,68.41,406.0,98.2,55.72,6.29,98.65,87.3,70.49,307.52,137.07,102.73,88.34,279.28,119.96,159.14,189.74,71.17,145.97,55.28,138.32,123.96,45.0,78.13,8.36,144.35,51.64
2018-09-28,40.56,221.1,269.95,90.11,146.79,156.11,391.22,139.01,37.74,30.89,198.37,2003.0,185.04,82.53,235.13,228.68,353.31,1984.0,96.97,45.32,89.49,63.92,117.67,325.88,34.35,231.56,46.65,72.83,193.69,75.74,109.26,81.55,120.49,32.53,128.66,27.67,164.46,82.38,73.73,1193.47,1207.08,101.06,66.69,249.66,367.06,69.08,45.63,224.69,574.0,117.23,26.09,98.46,28.93,28.16,147.5,162.49,129.71,77.24,41.82,340.47,58.28,112.22,45.23,54.01,36.6,374.13,82.38,220.39,279.65,84.23,347.32,70.36,62.29,107.72,68.72,404.04,97.84,55.24,6.25,98.61,88.05,70.18,264.77,137.99,102.73,89.06,282.12,119.71,160.12,192.74,70.29,145.98,55.53,138.47,122.15,45.61,78.4,8.38,144.38,52.29
2018-10-01,38.87,222.59,275.49,90.04,146.87,155.5,391.52,137.12,37.44,31.42,198.01,2004.36,187.07,82.62,237.78,227.4,352.56,1989.21,98.62,45.06,89.88,63.57,117.73,321.59,34.45,231.33,46.86,73.79,193.9,75.57,109.22,82.22,117.55,32.03,128.5,27.64,162.44,81.53,74.44,1195.31,1208.53,101.6,68.16,248.92,366.54,68.82,44.82,225.01,574.74,119.34,25.49,97.54,28.24,27.61,146.08,161.64,126.09,75.52,41.7,332.49,57.36,113.44,45.15,54.08,36.48,381.43,82.63,225.9,287.95,83.77,345.78,70.43,63.03,106.67,69.26,394.23,97.33,54.01,6.23,97.87,88.77,70.25,310.7,137.41,103.16,87.61,282.96,119.55,159.93,191.57,69.87,145.87,55.03,139.27,120.45,45.52,78.19,8.44,145.15,52.63
2018-10-02,37.78,224.57,272.0,89.94,147.87,153.92,376.17,135.88,37.99,29.02,198.73,1971.31,187.15,82.73,236.44,218.9,345.41,1976.59,99.0,44.49,91.86,63.76,115.66,326.89,34.82,233.0,47.0,73.11,191.77,75.86,108.69,81.64,117.05,32.08,127.16,27.6,159.33,81.85,75.12,1200.11,1207.64,101.07,67.65,242.38,362.14,69.85,46.41,224.91,571.48,118.63,24.9,97.75,28.13,27.45,146.9,160.2,123.75,76.0,42.09,353.9,57.19,112.98,45.76,54.24,37.14,377.14,82.17,214.18,285.08,83.82,342.09,71.44,63.65,104.76,69.98,400.57,95.1,54.02,6.16,96.97,89.18,69.72,301.02,134.38,103.85,86.71,279.97,119.63,157.52,191.93,70.86,142.9,54.75,140.4,119.02,46.13,78.42,8.33,145.14,53.6
2018-10-03,38.08,227.3,270.51,89.5,147.69,154.87,375.26,136.71,38.01,28.43,198.0,1952.76,188.77,82.36,237.69,216.35,352.75,1972.63,99.68,44.9,91.87,64.23,116.69,325.29,34.32,229.9,47.12,73.76,191.96,75.16,108.54,81.55,116.39,32.26,127.56,27.7,162.43,81.68,75.44,1202.95,1211.53,99.53,68.02,239.36,359.6,69.94,47.04,228.56,561.47,118.91,25.14,99.53,27.36,26.77,147.96,161.52,122.4,73.53,41.65,354.1,56.67,113.0,45.15,54.59,36.6,377.05,82.26,214.99,285.33,84.84,343.5,69.93,64.16,103.6,69.3,403.04,95.51,53.91,6.19,97.33,89.74,68.98,294.8,136.11,103.58,87.39,278.87,120.13,157.78,192.21,71.16,145.66,55.36,140.35,122.23,45.54,80.3,8.27,145.88,53.13
2018-10-04,37.21,223.3,263.71,87.7,146.36,152.1,357.89,133.61,37.0,27.78,194.71,1909.42,184.49,79.72,236.5,210.07,343.1,1933.4,98.75,43.42,88.6,64.03,115.57,324.68,34.34,228.4,46.71,73.44,190.82,74.7,106.63,81.11,114.01,32.14,125.17,27.09,158.85,80.47,73.11,1168.19,1177.07,97.52,68.43,231.11,344.71,66.19,46.44,221.99,554.44,119.3,24.32,98.12,27.01,26.38,144.89,157.04,120.05,69.92,41.25,339.46,55.97,110.67,44.16,53.36,36.03,363.65,80.85,207.23,277.93,81.72,339.44,69.16,63.84,102.72,69.05,392.05,93.92,54.31,6.14,94.63,88.38,68.95,281.83,131.88,101.37,86.04,275.0,117.54,155.21,188.62,70.72,139.76,53.7,140.17,118.67,45.84,80.42,8.29,145.14,53.84
2018-10-05,35.76,219.68,263.22,84.93,147.11,152.0,353.11,130.82,36.37,27.35,195.24,1889.65,180.88,78.96,232.75,205.62,342.08,1903.84,101.09,42.9,87.27,63.99,115.5,316.04,33.7,215.72,46.47,73.32,191.82,73.83,106.05,80.64,113.73,31.76,122.0,26.94,157.33,81.06,72.8,1157.35,1167.83,97.71,69.36,229.24,329.52,65.08,45.37,219.66,548.71,118.67,23.62,96.17,26.66,26.04,143.81,153.84,119.31,67.81,41.3,335.64,56.19,110.02,43.58,51.16,35.29,351.35,79.32,208.09,268.54,81.98,340.82,69.68,62.1,102.61,67.93,391.77,93.43,54.19,6.06,93.2,84.98,68.59,261.95,130.6,98.89,84.14,269.85,118.63,154.13,188.05,69.92,139.97,53.26,139.27,115.97,46.73,76.18,8.26,144.21,52.84
2018-10-08,35.23,219.17,254.69,84.28,145.46,146.21,342.87,129.46,35.73,26.46,196.72,1864.42,178.8,77.01,230.02,203.98,343.03,1900.9,101.33,41.41,87.49,63.24,114.34,320.24,34.31,220.76,45.88,73.53,190.41,72.75,105.0,82.28,110.62,32.1,120.88,27.03,157.25,80.61,72.95,1148.97,1155.92,96.85,68.21,224.29,325.89,64.17,45.37,214.75,526.47,119.34,23.89,96.05,27.21,26.63,142.04,150.78,118.45,66.26,41.78,339.5,56.49,108.76,43.07,50.36,35.31,349.1,77.17,209.35,264.47,80.93,344.34,69.13,62.24,104.24,67.67,394.15,94.66,54.95,6.13,91.29,85.0,68.82,250.56,126.82,97.6,83.68,273.49,118.34,150.78,185.34,71.5,132.42,52.78,140.3,111.78,47.12,75.76,8.39,144.33,53.14
2018-10-09,32.93,222.21,254.16,84.55,146.28,142.86,340.97,130.58,34.88,27.24,197.13,1870.32,180.05,77.02,233.2,200.85,344.57,1870.5,104.27,41.31,86.76,63.09,113.57,322.64,34.56,221.0,45.85,73.38,191.25,72.61,104.64,82.86,109.49,32.78,119.67,26.54,157.9,80.76,73.09,1138.82,1145.17,96.81,68.86,223.9,323.74,65.5,44.91,218.5,531.21,116.47,23.78,95.99,26.37,25.79,140.47,150.25,117.66,65.95,41.63,340.06,56.55,110.15,42.27,50.63,34.61,355.71,76.83,209.63,264.24,79.78,345.56,69.26,60.62,104.18,66.9,392.53,95.92,56.08,6.11,90.85,85.92,68.46,262.8,127.95,98.5,81.43,275.68,119.73,148.02,185.66,70.93,131.67,51.62,140.09,114.36,47.34,75.93,8.11,142.23,52.64
2018-10-10,31.02,211.91,237.91,81.77,138.14,133.5,316.03,123.99,33.62,25.0,192.54,1755.25,169.2,72.99,220.93,194.26,337.53,1788.74,98.44,39.48,84.23,62.48,110.18,310.13,33.43,217.92,44.05,68.41,183.23,70.13,102.52,84.23,105.15,31.2,115.13,24.65,151.38,77.01,71.41,1081.22,1092.16,94.57,67.73,217.21,304.76,63.85,43.22,202.44,512.21,112.29,22.71,90.85,25.17,24.6,135.91,140.68,114.43,65.03,41.15,319.07,53.9,104.16,41.61,48.64,34.58,325.89,72.89,203.26,244.49,77.0,336.45,66.4,58.33,103.43,63.66,381.94,93.81,54.43,5.88,86.81,82.31,66.63,256.88,122.25,95.02,78.93,268.13,114.31,140.9,176.43,69.72,124.3,51.36,137.0,110.66,47.18,72.83,7.99,137.41,48.35
2018-10-11,30.69,210.04,238.59,81.54,134.63,130.89,312.86,119.31,32.02,25.3,185.51,1719.36,169.06,73.26,218.14,198.0,327.27,1781.71,97.3,39.13,80.71,61.13,110.27,301.92,32.84,218.68,42.59,67.64,180.19,69.0,100.37,79.51,103.6,30.93,114.08,24.44,153.35,75.9,69.23,1079.32,1090.74,94.03,65.52,214.11,307.45,61.75,42.67,198.73,508.22,108.7,23.48,88.84,24.88,24.37,133.81,140.51,112.61,66.26,40.1,304.86,52.83,103.92,41.97,49.35,32.6,321.1,71.27,204.12,233.98,76.14,330.35,64.51,57.42,101.23,61.33,371.67,93.12,53.31,5.9,85.75,82.76,66.21,252.23,122.26,95.3,80.12,267.57,112.54,139.12,175.66,68.36,124.75,51.34,133.69,111.73,46.0,72.35,7.98,134.41,49.11
2018-10-12,30.33,217.55,248.87,82.03,137.1,138.18,327.5,121.94,32.9,26.34,188.9,1788.61,171.52,77.3,222.0,204.36,330.94,1807.17,99.51,39.99,82.58,61.65,111.53,308.74,33.76,223.74,44.13,69.04,183.08,70.85,100.78,81.14,106.1,31.25,116.91,24.84,153.74,77.14,70.27,1110.08,1120.54,94.51,65.84,222.42,321.69,62.56,43.3,209.75,532.02,107.71,24.45,90.22,25.28,24.78,139.64,143.71,115.42,66.81,40.03,303.42,53.29,107.51,42.47,49.61,32.11,339.56,74.12,213.28,245.34,77.39,339.54,65.21,56.76,101.44,61.33,384.16,94.65,54.86,6.12,88.12,84.65,68.38,258.78,129.05,96.79,80.18,275.64,113.98,143.98,181.32,70.87,128.31,51.61,134.9,112.07,46.03,74.44,7.83,134.89,50.36
2018-10-15,31.19,212.89,238.01,81.77,136.65,134.6,317.43,121.49,32.64,26.26,187.17,1760.95,170.6,75.07,221.54,200.12,328.41,1811.33,99.45,39.38,81.83,61.96,111.11,313.89,34.22,221.33,43.13,69.69,180.55,70.69,100.17,80.97,105.88,31.39,116.9,25.12,153.52,76.75,69.5,1092.25,1102.44,94.99,66.47,216.9,313.41,62.03,42.96,206.74,519.29,109.92,24.14,88.18,25.95,25.42,138.57,144.46,113.48,66.77,39.95,294.75,52.2,105.58,42.34,49.15,32.37,333.13,72.59,210.44,234.23,76.73,343.54,64.98,56.72,101.78,61.22,377.55,95.4,55.15,6.07,86.88,84.5,67.62,259.59,127.78,95.2,81.34,281.73,112.44,142.51,177.65,72.05,127.0,51.69,135.56,110.24,46.02,73.87,7.98,135.34,48.78
2018-10-16,32.66,217.58,260.67,83.58,139.6,141.42,334.94,127.7,33.94,28.18,193.63,1819.96,178.84,78.1,227.12,203.21,338.61,1830.27,106.01,40.34,84.28,63.88,113.3,321.04,35.11,224.46,44.24,71.01,185.96,72.15,102.36,86.5,107.42,31.77,120.21,25.26,158.78,78.86,72.87,1121.28,1133.08,97.97,66.72,225.79,326.58,64.91,44.32,212.82,542.91,112.25,24.63,89.99,26.34,25.7,141.25,146.83,115.87,67.68,40.19,308.6,53.1,108.91,43.21,50.74,33.11,346.4,75.08,217.5,244.63,79.99,347.27,65.81,57.5,103.47,63.08,398.52,97.07,56.18,6.24,89.24,86.1,68.94,276.59,132.02,97.81,83.52,285.41,115.42,146.79,185.45,73.55,134.19,53.17,137.62,113.28,46.63,77.15,7.97,137.73,50.23
2018-10-17,32.94,216.64,258.91,83.08,139.97,141.77,332.83,128.94,34.14,27.3,194.04,1831.73,182.08,77.68,226.02,200.72,338.23,1850.51,106.07,40.4,84.28,63.74,112.08,319.83,35.5,225.26,44.35,69.55,182.32,72.63,103.33,85.3,108.79,31.54,118.87,25.11,159.42,79.06,72.21,1115.69,1127.59,96.99,67.82,228.49,328.96,65.04,44.27,216.69,542.91,110.58,23.68,90.83,26.31,25.69,143.11,143.57,115.88,67.59,40.07,313.37,52.63,108.63,42.35,50.63,33.02,364.7,76.19,213.4,241.87,78.68,334.78,65.81,56.4,104.36,63.06,399.06,95.73,57.43,6.18,89.57,85.79,69.08,271.78,132.06,97.22,88.49,281.92,116.27,145.89,185.48,74.23,137.25,52.89,137.38,113.72,46.6,76.0,7.93,136.84,49.46
2018-10-18,31.46,211.58,250.35,81.06,139.25,137.29,323.06,126.56,33.12,26.62,194.0,1770.72,173.64,71.24,217.3,191.88,330.15,1811.71,103.82,40.04,82.95,62.27,110.78,318.1,35.05,225.34,43.89,67.52,177.19,72.24,101.65,84.8,105.8,31.08,116.79,25.06,154.92,78.5,70.83,1087.97,1097.91,94.68,65.33,224.33,321.45,64.44,43.39,210.6,522.29,108.3,23.33,88.42,25.8,25.16,141.08,142.68,113.26,66.12,39.95,298.76,51.83,106.46,41.3,49.19,32.42,346.71,75.2,204.68,238.36,76.55,338.45,64.99,55.12,103.99,62.15,395.22,94.71,56.99,6.09,88.57,83.7,68.77,263.91,126.87,95.31,87.09,273.44,114.84,142.2,178.9,73.84,130.43,52.96,136.3,109.47,46.7,74.23,7.71,134.25,48.81
2018-10-19,31.44,214.8,245.03,80.25,139.72,133.18,312.79,125.89,33.48,23.66,193.12,1764.03,172.98,69.19,217.55,191.92,320.41,1805.74,103.22,40.11,82.41,62.5,110.27,321.34,35.09,226.42,43.77,66.82,174.94,72.34,98.98,84.51,102.11,28.32,116.67,24.8,154.05,78.53,69.97,1096.46,1105.18,94.25,64.71,218.4,313.1,66.06,42.45,209.04,504.26,110.02,23.01,87.91,26.01,25.34,141.18,136.77,110.07,65.61,40.69,301.87,52.11,106.62,40.45,48.98,32.21,332.67,74.75,202.94,228.05,76.55,339.87,64.9,55.02,106.27,62.35,389.83,93.49,57.01,5.94,88.1,82.66,69.75,260.0,122.45,94.08,87.43,270.78,115.33,141.39,175.69,74.58,127.7,53.63,137.53,105.94,47.46,72.46,7.7,133.56,48.64
2018-10-22,31.56,216.12,251.06,80.45,140.29,135.64,314.22,123.92,32.74,25.03,189.5,1789.3,173.54,69.22,217.87,196.19,315.54,1827.29,103.53,40.61,80.61,62.5,112.45,319.61,34.86,225.82,44.18,67.19,174.94,72.24,100.66,83.52,101.36,28.07,116.85,24.58,154.78,79.4,69.08,1101.16,1111.37,91.34,64.35,219.78,317.23,65.18,43.43,211.18,511.41,109.47,23.54,87.4,25.95,25.27,140.28,139.95,109.53,65.41,40.34,313.56,52.09,107.57,39.76,49.15,31.66,329.54,77.39,206.9,230.09,75.35,344.82,64.55,55.27,105.41,63.08,387.8,95.44,57.24,5.96,88.83,82.7,69.51,260.95,120.51,95.48,88.61,274.61,115.88,143.47,177.4,74.87,129.72,52.51,137.45,104.5,47.21,73.25,7.75,133.26,47.12
2018-10-23,31.78,218.15,251.76,80.55,138.78,134.12,311.69,123.0,32.73,25.09,189.13,1768.7,170.21,68.43,218.28,193.42,316.15,1830.0,100.24,46.85,79.77,63.03,113.15,317.89,34.77,225.51,43.85,65.72,171.04,72.06,100.45,83.88,99.09,27.77,115.57,24.22,154.39,79.36,68.44,1103.69,1114.91,90.42,64.1,218.12,313.8,65.04,42.93,206.83,506.93,107.41,23.23,87.6,25.34,24.72,142.34,137.43,110.37,65.79,40.17,306.86,52.64,106.07,38.68,48.91,32.11,333.16,74.57,203.68,219.98,76.57,340.33,63.19,52.44,106.11,63.33,380.69,94.93,57.15,5.88,92.39,81.85,69.28,294.14,118.78,95.99,86.33,272.05,114.65,141.11,174.17,74.5,128.78,52.79,135.44,98.72,47.23,73.15,7.92,131.0,45.32
2018-10-24,29.78,210.67,238.44,75.84,134.11,124.92,290.83,110.99,31.06,22.79,179.79,1664.2,155.65,66.71,208.43,184.47,302.05,1753.58,92.88,45.11,74.71,61.35,108.33,306.05,33.27,220.59,42.55,64.82,164.87,68.86,98.22,82.43,96.25,26.88,112.63,23.39,146.04,77.17,64.94,1050.71,1057.12,88.49,62.77,206.95,289.5,60.92,40.93,199.46,483.11,105.13,21.76,83.26,23.77,23.15,135.46,134.29,105.24,60.0,40.23,291.4,52.02,100.4,35.43,44.92,30.53,301.83,71.5,186.36,198.44,70.17,322.83,61.29,50.2,108.84,59.74,351.39,94.2,56.42,5.58,87.76,77.06,65.71,288.5,110.97,88.1,82.19,267.03,112.6,133.91,163.09,71.55,122.11,49.65,132.48,95.58,48.55,67.51,7.54,126.45,42.54
2018-10-25,31.77,215.28,252.92,77.07,136.88,130.01,232.07,117.16,31.87,19.27,180.01,1782.17,166.36,69.76,211.79,190.43,298.47,1804.53,96.43,46.53,72.72,61.85,109.23,314.81,34.95,223.2,43.9,65.3,170.07,70.17,100.31,83.02,98.64,27.64,115.93,23.7,150.95,78.89,65.53,1095.57,1103.59,89.89,63.8,210.78,298.14,64.29,42.75,205.63,492.92,105.85,22.56,86.19,23.99,23.46,138.62,137.22,109.58,61.18,39.91,297.59,52.51,106.26,36.78,46.1,31.01,312.87,73.46,192.62,206.82,72.66,324.55,62.02,50.45,108.73,60.29,336.94,95.17,57.3,5.72,89.64,79.46,66.32,314.86,120.7,87.87,85.6,272.24,114.11,135.84,165.61,73.03,125.84,51.23,135.69,99.23,47.75,77.64,8.29,127.66,43.11
2018-10-26,31.86,211.85,245.8,77.02,132.85,124.71,230.13,116.27,31.6,17.63,177.98,1642.81,163.58,68.29,203.13,188.51,300.17,1770.81,97.44,45.52,72.45,55.13,108.37,295.01,34.37,215.1,42.72,64.83,167.9,69.24,98.89,83.28,96.22,26.93,118.82,23.72,145.37,77.9,66.6,1071.47,1083.75,89.13,62.69,203.45,295.1,63.95,44.08,200.04,486.89,104.97,22.58,84.43,24.01,23.39,135.25,134.82,110.75,61.05,39.05,295.37,51.05,104.95,35.4,46.22,31.29,299.83,69.2,194.25,197.32,69.9,326.08,61.15,50.52,106.42,59.61,335.82,95.5,56.43,5.6,87.51,78.7,65.11,330.9,120.06,86.71,84.63,274.89,113.05,138.67,169.48,73.5,120.65,41.91,136.58,96.62,46.86,77.04,8.28,126.5,42.63
2018-10-29,31.99,207.88,239.75,78.37,131.82,124.13,217.94,112.26,30.39,16.85,180.09,1538.88,160.78,64.7,201.56,181.75,300.96,1788.03,93.76,44.2,71.43,57.96,106.84,300.85,35.1,219.27,42.32,64.61,168.32,67.95,99.58,83.79,91.19,26.42,120.03,23.67,142.09,77.18,67.7,1020.08,1034.73,88.47,63.69,203.91,292.25,63.32,43.8,198.71,477.86,105.56,21.98,82.41,24.51,23.88,132.02,135.88,110.8,60.97,39.05,287.34,51.32,101.9,34.66,46.52,31.18,284.84,69.29,190.32,184.71,69.67,329.18,61.06,50.98,108.77,59.31,336.18,97.03,56.72,5.55,86.9,79.45,64.91,334.85,111.72,86.35,84.99,278.5,113.69,135.32,170.34,74.07,122.75,39.41,137.9,90.54,47.73,76.62,8.56,124.57,43.06
2018-10-30,34.01,208.92,238.41,80.7,133.73,125.96,223.01,114.19,31.66,17.2,180.94,1530.42,166.07,66.94,210.62,183.37,306.28,1836.0,92.11,44.38,72.34,57.02,107.26,316.22,36.78,224.69,43.04,67.68,174.19,65.3,99.82,84.34,94.83,27.01,122.75,24.67,146.22,77.94,68.79,1036.21,1049.51,88.29,65.36,210.22,303.75,61.03,46.08,200.82,490.82,108.18,22.38,88.68,24.49,23.86,135.42,142.13,113.24,63.47,41.01,310.41,52.97,101.78,36.01,47.68,31.31,285.81,73.77,193.21,202.01,74.37,330.47,61.74,51.6,109.62,60.27,339.7,98.51,56.94,5.79,87.81,82.18,63.92,329.9,124.01,89.8,85.85,266.99,116.1,138.66,171.49,75.98,128.02,39.24,138.71,93.83,48.0,80.24,8.72,127.17,44.42
2018-10-31,34.43,214.36,245.76,81.58,140.38,129.25,221.2,112.07,32.11,18.21,184.49,1598.01,169.63,68.5,212.98,190.06,304.27,1874.58,92.17,44.57,71.6,56.85,111.0,320.37,37.2,225.39,44.17,67.73,178.08,67.76,100.72,84.3,90.98,28.6,123.68,24.71,151.79,79.3,65.11,1076.77,1090.58,88.77,65.1,212.12,311.15,64.82,45.23,208.94,521.18,109.02,23.52,88.62,25.63,25.04,137.81,140.73,114.83,64.39,40.87,324.5,52.85,104.8,37.72,47.91,31.25,301.78,75.63,200.69,209.8,73.88,320.75,63.11,52.26,108.28,60.0,339.24,97.74,56.63,5.95,89.53,84.21,68.55,337.32,128.87,89.65,85.51,274.52,119.01,142.54,169.46,76.92,133.02,40.85,140.65,96.71,47.34,83.48,8.81,128.24,46.13
2018-11-01,35.69,217.65,245.28,85.76,137.29,135.23,230.95,119.7,34.52,20.22,184.6,1665.53,172.94,68.77,219.07,201.47,315.33,1896.09,97.45,45.31,75.61,57.01,111.38,324.58,37.01,226.35,44.07,68.44,177.01,67.52,101.4,84.9,94.2,29.08,125.84,24.91,151.75,74.91,67.14,1070.0,1085.98,94.43,66.4,205.06,312.74,68.43,46.52,210.28,518.61,109.3,25.45,91.89,25.98,25.44,147.66,144.17,118.96,68.88,41.25,341.65,54.45,103.93,40.12,50.88,32.43,317.38,76.6,213.03,217.04,82.84,320.61,62.63,54.03,107.44,60.78,355.11,97.17,56.98,6.04,90.14,86.86,68.88,344.28,128.91,94.26,88.04,272.95,114.84,140.8,175.19,77.04,137.89,44.66,140.59,108.28,46.82,85.07,8.57,130.61,49.03
2018-11-02,35.65,203.22,239.64,84.96,137.1,134.13,229.75,122.82,34.44,20.23,179.01,1665.53,172.22,68.44,210.39,194.69,312.7,1875.01,97.96,45.15,74.19,56.29,111.0,317.87,36.73,226.9,43.91,68.04,175.89,68.23,101.01,85.15,92.46,29.43,124.74,25.36,150.35,74.99,66.31,1057.79,1071.49,95.14,65.5,204.91,328.1,67.41,45.45,210.9,516.22,108.42,24.05,90.31,25.59,25.07,147.32,142.02,118.8,68.26,40.87,354.39,54.1,104.16,40.32,49.72,31.68,309.1,76.04,215.0,213.87,82.83,325.23,63.11,53.26,107.12,60.42,352.59,98.76,62.51,6.04,89.56,82.77,68.51,346.41,128.37,91.8,88.68,281.95,114.75,165.02,173.29,76.46,132.84,45.28,149.72,107.37,46.1,83.19,8.65,130.53,47.72
2018-11-05,35.15,197.45,239.89,84.18,137.78,133.5,228.12,123.21,33.51,19.9,181.75,1627.8,170.12,63.83,209.74,190.59,317.15,1871.12,97.75,44.95,74.27,56.22,111.64,323.35,37.08,231.13,44.54,67.95,173.97,68.19,101.65,86.08,92.69,29.2,125.12,25.3,148.68,76.71,66.44,1040.09,1055.73,94.74,66.45,201.45,324.14,68.97,46.28,212.34,507.4,107.25,24.15,89.56,25.61,25.02,143.53,142.2,118.56,67.86,41.58,357.62,54.71,105.49,39.92,49.24,31.37,315.44,77.2,218.5,210.74,81.63,327.27,63.87,53.41,110.22,60.55,354.93,99.97,62.66,6.04,90.0,80.56,68.89,341.4,126.7,92.38,89.47,285.13,116.11,160.8,174.59,77.11,130.32,45.87,151.74,105.07,46.76,82.49,8.79,131.02,47.53
